0.8
-0.2
-0.1
-0.05
-0.025
-0.0125
-0.0062501
-0.0031253
-0.0015628
-0.00078133
-0.00039061
-0.0001953
-9.7424e-05
-4.8577e-05
-2.461e-05
-1.219e-05
